AUC,AP,F1
0.481638418079096,0.056462686361228975,0.0
0.480225988700565,0.05639025408540688,0.0
0.480225988700565,0.05639025408540688,0.0
0.481638418079096,0.056462686361228975,0.0
0.480225988700565,0.05639025408540688,0.0
0.480225988700565,0.05639025408540688,0.0
0.480225988700565,0.05639025408540688,0.0
0.480225988700565,0.05639025408540688,0.0
0.481638418079096,0.056462686361228975,0.0
0.481638418079096,0.056462686361228975,0.0
