AUC,AP,F1
0.3968926553672316,0.04467196021446239,0.0
0.38135593220338987,0.04935405832878911,0.0
0.4279661016949152,0.057336987045475435,0.10526315789473684
0.6087570621468926,0.1235867029932203,0.21052631578947367
0.4505649717514124,0.04921368471023384,0.0
0.4279661016949152,0.04650941481298624,0.0
0.6991525423728814,0.08853488106159306,0.0
0.6115819209039548,0.06772650580700117,0.0
0.47175141242937857,0.05021382413912653,0.0
0.4759887005649718,0.05666040408662234,0.10526315789473684
