AUC,AP,F1
0.5240112994350283,0.06175081344412901,0.10526315789473684
0.4194915254237288,0.04675824570942801,0.0
0.33333333333333337,0.03977931953328451,0.0
0.24293785310734461,0.03523669882766544,0.0
0.4336158192090395,0.05514012989678142,0.10526315789473684
0.43785310734463273,0.051764139737503025,0.0
0.327683615819209,0.03957987605175273,0.0
0.3898305084745763,0.04463156203977135,0.0
0.346045197740113,0.04076352711873955,0.0
0.5635593220338984,0.06051420162673359,0.0
